url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,num_subdomains,digit_letter_ratio,url_entropy,domain_entropy,has_ip_address,has_https,has_at_symbol,has_double_slash_redirect,has_dash_in_domain,has_equals,has_question_mark,has_ampersand,has_tilde,has_percent_encoding,has_non_standard_port,has_suspicious_tld,has_www,has_fragment,suspicious_word_count,num_query_params,query_length,num_path_tokens,max_path_token_length,special_char_ratio,label
40.0,9.0,15.0,2.0,1.0,0.0,3.0,4.0,1.0,0.0842,3.1054,2.1683,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,3.0,13.0,0.0895,0
42.0,17.0,30.0,2.0,1.0,0.0,4.0,2.0,1.0,0.1285,3.5508,1.8995,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,11.0,0.0088,0
55.0,22.0,22.0,2.0,0.0,1.0,5.0,1.0,0.0,0.0689,3.6455,2.8035,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,13.0,0.0159,0
55.0,19.0,14.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0028,3.4595,2.5198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0109,0
46.0,13.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0693,2.7777,2.5319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,14.0,0.072,0
29.0,11.0,27.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0736,3.6224,2.9758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0568,0
36.0,16.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0235,3.9123,2.9808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,10.0,0.0112,0
64.0,12.0,19.0,2.0,0.0,0.0,2.0,0.0,1.0,0.1297,3.4648,2.0739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,8.0,0.0144,0
78.0,19.0,39.0,1.0,0.0,0.0,3.0,1.0,1.0,0.05,3.2515,2.4969,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0416,0
39.0,11.0,22.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0256,4.2426,2.593,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0567,0
40.0,14.0,7.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0588,3.0198,2.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,8.0,0.0707,0
30.0,10.0,13.0,2.0,0.0,0.0,3.0,2.0,0.0,0.1226,3.3949,3.0979,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0234,0
43.0,11.0,21.0,3.0,0.0,1.0,3.0,6.0,0.0,0.0707,3.9597,2.2697,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0166,0
33.0,12.0,12.0,2.0,0.0,0.0,5.0,4.0,0.0,0.1097,3.255,2.2057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,9.0,0.0769,0
65.0,9.0,16.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0086,3.7819,3.1193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,0.0,7.0,0.0211,0
62.0,12.0,20.0,1.0,1.0,0.0,3.0,0.0,1.0,0.025,3.3258,2.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,2.0,6.0,0.0372,0
63.0,24.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0102,3.0656,3.1438,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,0.0401,0
28.0,13.0,16.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0658,3.2793,2.7284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0545,0
56.0,22.0,22.0,2.0,1.0,0.0,3.0,0.0,1.0,0.1314,3.961,2.4499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,4.0,0.0062,0
18.0,14.0,21.0,2.0,0.0,0.0,4.0,1.0,1.0,0.1051,3.6699,3.102,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0139,0
50.0,13.0,20.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0123,3.93,2.4942,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0678,0
39.0,4.0,20.0,3.0,0.0,0.0,2.0,0.0,0.0,0.1457,3.6309,2.3879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0623,0
39.0,11.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0636,3.36,2.8916,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,9.0,0.0432,0
47.0,3.0,28.0,3.0,1.0,0.0,4.0,0.0,0.0,0.109,3.1431,2.6849,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0013,0
60.0,11.0,26.0,3.0,0.0,0.0,3.0,6.0,1.0,0.0304,3.9409,3.2113,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0208,0
35.0,13.0,29.0,1.0,0.0,0.0,3.0,2.0,1.0,0.1006,2.9389,3.1874,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0573,0
28.0,21.0,9.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0258,3.5691,3.4953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0315,0
18.0,20.0,24.0,1.0,0.0,0.0,2.0,0.0,0.0,0.1007,2.8634,3.3068,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,7.0,0.0514,0
48.0,11.0,12.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0064,2.9323,2.6428,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,0.0659,0
51.0,11.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0719,3.7472,2.4428,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0239,0
32.0,9.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0583,3.676,2.5988,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0889,0
47.0,12.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0484,2.9158,2.3417,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0218,0
45.0,17.0,28.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0336,3.1881,2.3987,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0841,0
62.0,7.0,20.0,3.0,1.0,0.0,5.0,0.0,1.0,0.1063,3.4942,2.8312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,9.0,0.0766,0
64.0,6.0,29.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0494,3.3732,2.2623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0806,0
30.0,16.0,26.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0654,3.262,3.1499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0306,0
41.0,22.0,37.0,2.0,1.0,1.0,2.0,0.0,0.0,0.1022,3.5627,3.3582,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,2.0,5.0,0.0375,0
33.0,22.0,7.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0343,2.9041,2.834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0963,0
81.0,14.0,27.0,2.0,0.0,0.0,2.0,3.0,1.0,0.076,2.9225,1.896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,7.0,0.0758,0
46.0,25.0,10.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0203,3.0501,2.3468,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0794,0
49.0,15.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,0.1251,3.983,3.1239,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,8.0,0.0487,0
41.0,13.0,12.0,2.0,0.0,0.0,3.0,1.0,1.0,0.1241,3.7643,2.9064,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0777,0
53.0,21.0,19.0,2.0,1.0,0.0,5.0,0.0,1.0,0.0184,3.816,3.7037,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,14.0,2.0,10.0,0.0798,0
53.0,10.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0826,3.6118,3.2099,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,11.0,0.0386,0
60.0,12.0,14.0,3.0,0.0,1.0,4.0,0.0,1.0,0.0803,3.7534,2.7489,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,7.0,0.0329,0
52.0,11.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,0.088,3.1865,2.6364,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0746,0
54.0,11.0,20.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0216,3.7383,3.5915,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,3.0,0.0422,0
56.0,12.0,19.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0336,3.5571,2.6261,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,2.0,0.0906,0
43.0,12.0,16.0,2.0,1.0,0.0,3.0,6.0,1.0,0.1463,3.9982,1.9319,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0793,0
42.0,10.0,9.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0008,3.6331,3.5003,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0667,0
59.0,24.0,14.0,2.0,0.0,1.0,3.0,0.0,1.0,0.1231,2.9946,2.8291,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1.0,12.0,0.0068,0
40.0,15.0,7.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0749,2.8617,2.417,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,10.0,0.0718,0
45.0,28.0,18.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0955,3.8226,2.9543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0881,0
65.0,19.0,17.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0645,3.6203,2.7103,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0079,0
40.0,22.0,24.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0018,4.0738,2.6268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0555,0
41.0,17.0,5.0,2.0,0.0,1.0,2.0,1.0,0.0,0.027,2.6682,3.4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,2.0,18.0,0.0069,0
60.0,16.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,0.025,3.964,2.0104,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0635,0
54.0,18.0,11.0,2.0,0.0,0.0,3.0,0.0,1.0,0.1386,3.2598,2.9302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0464,0
32.0,12.0,26.0,1.0,0.0,0.0,5.0,2.0,1.0,0.1394,3.5983,2.9322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,3.0,7.0,0.0717,0
54.0,24.0,12.0,1.0,1.0,0.0,5.0,1.0,1.0,0.0165,3.3718,2.4369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0792,0
51.0,16.0,12.0,1.0,0.0,0.0,2.0,1.0,1.0,0.1243,2.7191,2.9919,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0979,0
37.0,10.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.143,3.5805,2.7836,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0992,0
32.0,12.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.109,4.546,3.8868,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0613,0
38.0,21.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0605,2.5204,3.1045,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0965,0
70.0,21.0,24.0,2.0,0.0,0.0,4.0,2.0,2.0,0.1204,3.8789,2.7969,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0595,0
47.0,21.0,8.0,2.0,1.0,0.0,5.0,5.0,2.0,0.0715,2.9297,2.7606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,9.0,0.0971,0
78.0,15.0,9.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0299,4.8353,3.5007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0852,0
58.0,20.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0496,2.7345,3.1852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,11.0,0.0508,0
25.0,4.0,16.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0525,3.6202,3.3647,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0368,0
10.0,20.0,20.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0741,3.3607,2.7107,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0885,0
84.0,17.0,10.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0576,3.2193,2.4019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,14.0,0.0282,0
41.0,19.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0228,2.6772,2.6486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,2.0,10.0,0.0315,0
23.0,12.0,33.0,1.0,0.0,0.0,3.0,0.0,0.0,0.1206,3.0302,2.9554,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,13.0,0.0362,0
58.0,19.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0075,3.8975,1.6276,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,13.0,0.0755,0
43.0,15.0,13.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0527,4.0089,2.5783,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0075,0
27.0,11.0,14.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0858,4.4073,3.1266,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.07,0
41.0,19.0,23.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0909,4.3191,3.1667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,0.01,0
45.0,19.0,31.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0796,2.6573,3.5835,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0863,0
43.0,20.0,31.0,2.0,0.0,0.0,4.0,3.0,1.0,0.0996,4.1505,2.2794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,9.0,0.041,0
39.0,20.0,13.0,2.0,0.0,0.0,3.0,0.0,1.0,0.1027,3.2405,1.9785,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0106,0
18.0,16.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0748,3.3553,2.6939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0696,0
49.0,17.0,15.0,3.0,0.0,0.0,3.0,6.0,1.0,0.0318,3.6355,3.6679,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8.0,0.0927,0
47.0,24.0,19.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0829,2.2937,2.1221,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,13.0,0.0343,0
82.0,13.0,23.0,2.0,0.0,0.0,3.0,0.0,2.0,0.1346,3.1273,2.9441,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0325,0
47.0,17.0,9.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0239,3.8893,3.3854,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,0.0796,0
48.0,15.0,22.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0533,3.9504,2.1548,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,6.0,0.0748,0
61.0,16.0,8.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0326,3.6469,2.0675,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0902,0
26.0,8.0,30.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0404,3.7714,2.4777,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,10.0,0.0537,0
33.0,12.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,0.1159,2.8019,2.7102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,10.0,0.0815,0
61.0,15.0,20.0,1.0,0.0,0.0,3.0,3.0,1.0,0.1275,3.6827,2.3281,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,4.0,0.0304,0
26.0,13.0,6.0,2.0,0.0,0.0,4.0,4.0,0.0,0.1064,3.793,2.6175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0673,0
10.0,18.0,11.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0869,3.3912,2.9507,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0766,0
18.0,23.0,9.0,3.0,0.0,0.0,3.0,2.0,1.0,0.138,3.2986,2.1151,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0413,0
46.0,24.0,22.0,1.0,0.0,0.0,2.0,1.0,1.0,0.106,3.1776,3.1457,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,10.0,0.0131,0
36.0,25.0,34.0,2.0,0.0,0.0,3.0,0.0,0.0,0.1044,3.4968,3.6462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0178,0
34.0,20.0,10.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0741,3.73,2.2581,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0807,0
62.0,14.0,5.0,3.0,0.0,0.0,2.0,4.0,1.0,0.1368,3.3484,2.7988,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,9.0,0.0105,0
42.0,11.0,3.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0331,3.4792,3.2031,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,0.007,0
48.0,15.0,6.0,3.0,0.0,0.0,2.0,0.0,1.0,0.1255,4.0898,2.3818,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,0.0333,0
75.0,9.0,17.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0895,4.8744,2.5911,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0905,0
26.0,18.0,19.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0778,3.3201,2.6955,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,9.0,0.0215,0
63.0,15.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0193,3.0905,2.8139,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,8.0,0.0358,0
36.0,20.0,19.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0578,3.5259,2.0804,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,8.0,0.099,0
